cluster_id,violation_count,centre_lat,centre_lon,dist_to_centre_km,peak_hour_frac,weekend_frac,hour_sin_mean,hour_cos_mean,morning_peak_frac,evening_peak_frac,unique_days,viol_SCOOTER_frac,viol_CAR_frac,viol_MOTOR_CYCLE_frac,viol_PASSENGER_AUTO_frac,viol_MAXI-CAB_frac,spread_km,violation_density,recurrence_score,norm_density,norm_proximity,norm_recurrence,congestion_risk_score,crs_predicted,enforcement_rank,enforcement_tier
23,961,13.191206801748178,77.6461972908949,24.719283468945044,0.3881373569198751,0.3548387096774194,0.15924638489530762,0.3976565672929244,0.14151925078043703,0.24661810613943808,98,0.012486992715920915,0.7304890738813735,0.01768990634755463,0.007284079084287201,0.18730489073881373,0.09410783750267439,34539.96770419213,0.6447368421052632,0.9999999999999711,0.28270036789230657,0.6423841053136267,60.32966943075246,56.15475702157088,1,🟠 HIGH
5,2131,12.841833025933745,77.64606880967126,16.491193126879182,0.6030032848427969,0.44486156733927734,0.7436792623189008,-0.010306006868030114,0.5893946503988737,0.01360863444392304,133,0.36133270764899106,0.2036602534021586,0.3007977475363679,0.025340215861098078,0.01360863444392304,0.19523345117083596,17796.11133723789,0.875,0.5144028742311817,0.5525056040038585,0.8741721845505022,57.31963231813625,55.985577591396904,2,🟠 HIGH
6,244,12.934975759016393,77.53651790614755,6.981075975535345,0.00819672131147541,0.05737704918032787,-0.5045377929390077,0.749123130966323,0.0,0.00819672131147541,39,0.6926229508196722,0.01639344262295082,0.22950819672131148,0.020491803278688523,0.020491803278688523,0.03570152737676816,31067.044891537967,0.2565789473684211,0.8992799926801466,0.86434945802049,0.2516556288857506,52.057033717662605,50.72684820089321,3,🟠 HIGH
65,250,13.050494744400002,77.52553118239999,10.322473029282248,0.016,0.076,0.23014197678577414,0.5054330987739482,0.0,0.016,24,0.632,0.0,0.348,0.0,0.0,0.02250423983293193,31830.988618379066,0.15789473684210525,0.9214355146741885,0.7547825495946552,0.15231788064137539,50.02907281190346,46.975557580626,4,🟡 MEDIUM
24,228,13.04583421885965,77.75027977368421,19.549588401945478,0.18421052631578946,0.32894736842105265,0.4388196983621856,0.3862724669190901,0.15789473684210525,0.02631578947368421,85,0.11842105263157894,0.36403508771929827,0.09649122807017543,0.10964912280701754,0.03508771929824561,0.06611973481226223,16600.561126714016,0.5592105263157895,0.47973011228080736,0.45221853555821256,0.5562913901685014,39.29257538478278,46.01411748960776,5,🟡 MEDIUM
40,174,12.896648908045975,77.72005069310345,17.245773629421066,0.1206896551724138,0.1839080459770115,0.41772220583962494,0.5613864817326679,0.07471264367816093,0.04597701149425287,71,0.3793103448275862,0.1724137931034483,0.22413793103448276,0.040229885057471264,0.034482758620689655,0.023220032882338305,22154.368078391828,0.46710526315789475,0.640798902749657,0.5277623449741611,0.4635761584737511,42.47529191953919,42.83073117133389,6,🟡 MEDIUM
63,241,12.987122598519731,77.5195472514099,7.08126933592671,0.21991701244813278,0.3651452282157676,0.3895686217002579,0.43382146788765186,0.21161825726141079,0.008298755186721992,28,0.6182572614107884,0.012448132780082987,0.33195020746887965,0.008298755186721992,0.004149377593360996,0.07850259727185574,12447.98678239636,0.18421052631578946,0.35929918394809657,0.8610640427985644,0.17880794683987544,40.734209355914416,40.622924380042456,7,🟡 MEDIUM
102,12,13.058760858333335,77.559150575,9.45492625169088,0.8333333333333334,0.3333333333333333,0.7848812662891712,-0.23568078326862785,0.8333333333333334,0.0,6,0.0,0.75,0.0,0.0,0.0,0.06980663915979975,783.858937581694,0.039473684210526314,0.021021858109328894,0.7832300572707906,0.03311258274812508,40.89815867339024,39.98429101189605,8,🟡 MEDIUM
59,148,13.003463336486487,77.72349642094595,15.379918017833418,0.013513513513513514,0.22297297297297297,-0.2757356143743751,0.9092167884849989,0.0,0.013513513513513514,41,0.6148648648648649,0.02702702702702703,0.2972972972972973,0.02027027027027027,0.0,0.018492633739488836,18843.945262080408,0.26973684210526316,0.5447916407754754,0.5889451459529936,0.2649006619850006,36.063184533619086,39.852662697568505,9,🟡 MEDIUM
0,230499,12.979298137348431,77.58171997848619,3.7909770777282947,0.1626210959700476,0.31770636748966374,0.3304061862859049,0.5149002665828771,0.08573572987301463,0.07688536609703296,152,0.3414548436218812,0.2926693825135901,0.13424353250990242,0.1317836519898134,0.02303263788563074,4.669577799755584,3364.8363092084837,1.0,0.09587410038069731,0.9689551867570478,0.9999999989933775,39.97728831254697,39.8346632819036,10,🟡 MEDIUM
2,12633,13.001759815857191,77.68377307512718,11.144801979451502,0.38716061109791816,0.32692155465843425,0.09871349812571688,0.3676161516071867,0.09847225520462281,0.28868835589329533,152,0.21048048761181035,0.2772896382490303,0.10646718910789203,0.2566294625188,0.02928837172484762,1.5510090648279546,1671.5830217141101,1.0,0.046767197431589594,0.7278177682981393,0.9999999989933775,39.1414380900345,39.465988971496415,11,🟡 MEDIUM
7,5152,13.185560880549302,77.68051195237383,25.40510345802213,0.312305900621118,0.2682453416149068,0.08769425801261459,0.45704300761387673,0.1611024844720497,0.15120341614906832,147,0.0025232919254658385,0.7129270186335404,0.0011645962732919255,0.00038819875776397513,0.2692158385093168,0.3623541245300403,12489.917320850536,0.9671052631578947,0.3605152328981742,0.26021181752516187,0.9668874162452524,37.981244596068876,38.663623548639244,12,🟡 MEDIUM
61,243,12.917187581069959,77.59605774814814,6.807510385747257,0.27983539094650206,0.6872427983539094,0.03879133166723543,0.5354124135491086,0.16049382716049382,0.11934156378600823,40,0.3045267489711934,0.3868312757201646,0.16049382716049382,0.04526748971193416,0.00823045267489712,0.13108826938632565,4501.20446419099,0.2631578947368421,0.128830493327531,0.870040803519482,0.2582781454353756,38.36097754840863,38.58660803615404,13,🟡 MEDIUM
33,1273,13.096043239536465,77.59766979600666,13.289126663078571,0.40219952867242736,0.30007855459544386,-0.23911872394584252,0.5332076675794037,0.04556166535742341,0.3566378633150039,118,0.4100549882168107,0.15553809897879026,0.21052631578947367,0.06284367635506677,0.0408483896307934,0.34375854543983936,3429.031896511167,0.7763157894736842,0.09773586937811574,0.657503758179897,0.7748344363061269,37.374948717658384,37.791050876307935,14,🟡 MEDIUM
145,27,12.919249851931097,77.54212892901704,7.895840635619527,0.6666666666666666,0.2962962962962963,0.7810170923394886,-0.10082092767558393,0.6666666666666666,0.0,12,0.18518518518518517,0.25925925925925924,0.07407407407407407,0.3333333333333333,0.0,0.028919283182696126,3437.746770784939,0.07894736842105263,0.09798861389562917,0.8343536406631238,0.07284768204587519,40.47478074969788,37.70402758576314,15,🟡 MEDIUM
